Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;B;B1;TO00000250;13;Box;NORMALE;P;330;490;L;2,1;3,2;L;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;B;B1;TO00000250;5;Negozi;NORMALE;P;290;580;L;2;4;L;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;D;D1;TO00002504;20;Abitazioni civili;NORMALE;P;510;760;L;2,8;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;D;D1;TO00002504;21;Abitazioni di tipo economico;NORMALE;P;340;500;L;2,3;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;D;D1;TO00002504;13;Box;NORMALE;P;330;490;L;2,1;3,2;L;
NORD-OVEST;PIEMONTE;TO;1001077;A1DW; ;C624;CHIAVERANO;D;D1;TO00002504;1;Ville e Villini;NORMALE;P;550;820;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;20;Abitazioni civili;NORMALE;P;1000;1500;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;21;Abitazioni di tipo economico;NORMALE;P;700;1050;L;4,6;6,9;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;9;Magazzini;NORMALE;P;370;560;L;2,8;4,2;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;5;Negozi;NORMALE;P;780;1550;L;7;14;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;6;Uffici;NORMALE;P;730;1450;L;4,3;8,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;B;B1;TO00000253;10;Laboratori;NORMALE;P;450;780;L;2,7;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;20;Abitazioni civili;OTTIMO; ;1650;2500;L;5,9;8,9;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;21;Abitazioni di tipo economico;NORMALE;P;700;1050;L;4,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;13;Box;NORMALE;P;500;750;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;1;Ville e Villini;NORMALE;P;1100;1650;L;4;6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;9;Magazzini;NORMALE;P;360;540;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;5;Negozi;NORMALE;P;580;1150;L;5,8;11,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;8;Capannoni industriali;NORMALE;P;230;460;L;1,8;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D1;TO00002505;10;Laboratori;NORMALE;P;450;780;L;2,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;20;Abitazioni civili;OTTIMO; ;1600;2400;L;5,6;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;20;Abitazioni civili;NORMALE;P;1150;1700;L;4,5;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;21;Abitazioni di tipo economico;NORMALE;P;830;1250;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;13;Box;NORMALE;P;520;780;L;2,9;4,3;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;1;Ville e Villini;NORMALE;P;1200;1800;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;D;D3;TO00002507;5;Negozi;NORMALE;P;680;1350;L;4,8;9,6;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;E;E1;TO00001090;20;Abitazioni civili;NORMALE;P;930;1400;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;E;E1;TO00001090;21;Abitazioni di tipo economico;NORMALE;P;550;830;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;E;E1;TO00001090;1;Ville e Villini;NORMALE;P;830;1250;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001078;A1DX; ;C627;CHIERI;E;E1;TO00001090;9;Magazzini;NORMALE;P;360;540;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001079;A1DY; ;C629;CHIESANUOVA;B;B1;TO00000257;21;Abitazioni di tipo economico;NORMALE;P;300;450;L;1,7;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001079;A1DY; ;C629;CHIESANUOVA;B;B1;TO00000257;13;Box;NORMALE;P;260;390;L;1,6;2,3;L;
NORD-OVEST;PIEMONTE;TO;1001079;A1DY; ;C629;CHIESANUOVA;B;B1;TO00000257;9;Magazzini;NORMALE;P;190;280;L;1,3;2;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;B;B1;TO00000260;21;Abitazioni di tipo economico;NORMALE;P;400;600;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;B;B1;TO00000260;13;Box;NORMALE;P;360;540;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;B;B1;TO00000260;5;Negozi;NORMALE;P;390;780;L;2,4;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;D;D1;TO00001147;20;Abitazioni civili;NORMALE;P;510;760;L;3,9;5,9;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;D;D1;TO00001147;21;Abitazioni di tipo economico;NORMALE;P;390;580;L;3,1;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;D;D1;TO00001147;1;Ville e Villini;NORMALE;P;620;930;L;2,6;3,8;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;E;E1;TO00001148;20;Abitazioni civili;NORMALE;P;590;890;L;3,5;5,3;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;E;E1;TO00001148;13;Box;NORMALE;P;300;450;L;2;3;L;
NORD-OVEST;PIEMONTE;TO;1001080;A1DZ; ;C639;CHIOMONTE;E;E1;TO00001148;1;Ville e Villini;NORMALE;P;700;1050;L;2,9;4,3;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;20;Abitazioni civili;NORMALE;P;650;980;L;3,1;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;21;Abitazioni di tipo economico;NORMALE;P;560;840;L;2,8;4,2;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;13;Box;NORMALE;P;390;580;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;1;Ville e Villini;NORMALE;P;770;1150;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;9;Magazzini;NORMALE;P;220;330;L;1,6;2,4;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;5;Negozi;NORMALE;P;410;820;L;3,6;7,2;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;6;Uffici;NORMALE;P;410;820;L;2,5;5;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;8;Capannoni industriali;NORMALE;P;210;420;L;1,6;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001081;A1EA; ;C655;CHIUSA DI SAN MICHELE;B;B1;TO00000262;10;Laboratori;NORMALE;P;230;460;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;20;Abitazioni civili;OTTIMO; ;1500;2250;L;6,6;9,9;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;20;Abitazioni civili;NORMALE;P;1050;1550;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;21;Abitazioni di tipo economico;NORMALE;P;830;1250;L;4,6;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;13;Box;NORMALE;P;700;1050;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;5;Negozi;NORMALE;P;700;1400;L;7,7;15,4;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;B;B1;TO00000280;6;Uffici;NORMALE;P;630;1250;L;4,2;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;20;Abitazioni civili;OTTIMO; ;1350;2050;L;6,3;9,5;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;20;Abitazioni civili;NORMALE;P;830;1250;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;4,7;7,1;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;13;Box;NORMALE;P;560;850;L;3,1;4,6;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;5;Negozi;NORMALE;P;580;1150;L;6,1;12,2;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;C;C1;TO00000899;6;Uffici;NORMALE;P;690;1350;L;4,7;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;20;Abitazioni civili;NORMALE;P;1100;1650;L;4,7;7,1;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;21;Abitazioni di tipo economico;NORMALE;P;730;1100;L;4,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;13;Box;NORMALE;P;530;800;L;3;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;1;Ville e Villini;NORMALE;P;990;1500;L;4;6;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;5;Negozi;NORMALE;P;480;960;L;5;10;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;D;D1;TO00000281;6;Uffici;NORMALE;P;590;1150;L;3,9;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;E;E1;TO00000282;20;Abitazioni civili;NORMALE;P;830;1250;L;3,5;5,3;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;E;E1;TO00000282;20;Abitazioni civili;OTTIMO; ;1200;1800;L;4,9;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;E;E1;TO00000282;21;Abitazioni di tipo economico;NORMALE;P;630;940;L;2,9;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001082;A1EB; ;C665;CHIVASSO;E;E1;TO00000282;1;Ville e Villini;NORMALE;P;900;1350;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001083;A1EC; ;C679;CICONIO;B;B1;TO00000284;20;Abitazioni civili;NORMALE;P;570;840;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001083;A1EC; ;C679;CICONIO;B;B1;TO00000284;21;Abitazioni di tipo economico;NORMALE;P;430;640;L;2,3;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001083;A1EC; ;C679;CICONIO;B;B1;TO00000284;13;Box;NORMALE;P;400;600;L;2,6;3,9;L;
NORD-OVEST;PIEMONTE;TO;1001083;A1EC; ;C679;CICONIO;B;B1;TO00000284;9;Magazzini;NORMALE;P;310;470;L;1,9;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001084;A1ED; ;C711;CINTANO;B;B1;TO00000286;20;Abitazioni civili;NORMALE;P;390;580;L;1,7;2,5;L;
NORD-OVEST;PIEMONTE;TO;1001084;A1ED; ;C711;CINTANO;B;B1;TO00000286;21;Abitazioni di tipo economico;NORMALE;P;310;470;L;1,2;1,8;L;
NORD-OVEST;PIEMONTE;TO;1001084;A1ED; ;C711;CINTANO;B;B1;TO00000286;13;Box;NORMALE;P;280;410;L;1,5;2,3;L;
NORD-OVEST;PIEMONTE;TO;1001084;A1ED; ;C711;CINTANO;B;B1;TO00000286;9;Magazzini;NORMALE;P;170;250;L;,9;1,3;L;
NORD-OVEST;PIEMONTE;TO;1001085;A1EE; ;C715;CINZANO;B;B1;TO00000288;21;Abitazioni di tipo economico;NORMALE;P;420;630;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001085;A1EE; ;C715;CINZANO;B;B1;TO00000288;13;Box;NORMALE;P;370;550;L;2,2;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001085;A1EE; ;C715;CINZANO;B;B1;TO00000288;9;Magazzini;NORMALE;P;280;420;L;1,9;2,8;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;20;Abitazioni civili;OTTIMO; ;1250;1850;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;20;Abitazioni civili;NORMALE;P;850;1250;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;21;Abitazioni di tipo economico;NORMALE;P;760;1150;L;4,7;7,1;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;13;Box;NORMALE;P;600;900;L;2,9;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;5;Negozi;NORMALE;P;750;1500;L;6,3;12,6;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;B;B1;TO00000290;6;Uffici;NORMALE;P;600;1200;L;3,7;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;20;Abitazioni civili;NORMALE;P;900;1350;L;4,1;6,1;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;20;Abitazioni civili;OTTIMO; ;1400;2100;L;5,7;8,5;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;21;Abitazioni di tipo economico;OTTIMO; ;1100;1600;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;21;Abitazioni di tipo economico;NORMALE;P;700;1050;L;3,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;13;Box;NORMALE;P;560;830;L;3,2;4,8;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;5;Negozi;NORMALE;P;700;1400;L;6;12;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;C;C1;TO00001141;6;Uffici;NORMALE;P;630;1250;L;4,3;8,6;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;20;Abitazioni civili;NORMALE;P;1200;1800;L;4,5;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;21;Abitazioni di tipo economico;NORMALE;P;640;960;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;9;Magazzini;NORMALE;P;360;540;L;3,2;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;6;Uffici;NORMALE;P;630;1250;L;4,6;9,2;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;8;Capannoni industriali;NORMALE;P;200;400;L;1,7;3,3;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;D;D1;TO00001142;10;Laboratori;NORMALE;P;420;680;L;2,4;4,5;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;E;E1;TO00001143;20;Abitazioni civili;NORMALE;P;900;1350;L;3,6;5,4;L;
NORD-OVEST;PIEMONTE;TO;1001086;A1EF; ;C722;CIRIE`;E;E1;TO00001143;13;Box;NORMALE;P;550;820;L;3,3;5;L;
NORD-OVEST;PIEMONTE;TO;1001087;A1EG; ;C793;CLAVIERE;B;B1;TO00000293;20;Abitazioni civili;NORMALE;P;2350;3500;L;7,6;11,4;L;
NORD-OVEST;PIEMONTE;TO;1001087;A1EG; ;C793;CLAVIERE;B;B1;TO00000293;13;Box;NORMALE;P;1000;1500;L;5,2;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001087;A1EG; ;C793;CLAVIERE;B;B1;TO00000293;9;Magazzini;NORMALE;P;670;1000;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;TO;1001087;A1EG; ;C793;CLAVIERE;B;B1;TO00000293;5;Negozi;NORMALE;P;1050;2100;L;6;12;L;
NORD-OVEST;PIEMONTE;TO;1001088;A1EH; ;C801;COASSOLO TORINESE;B;B1;TO00000296;20;Abitazioni civili;NORMALE;P;450;680;L;2,7;4,1;L;
NORD-OVEST;PIEMONTE;TO;1001088;A1EH; ;C801;COASSOLO TORINESE;B;B1;TO00000296;21;Abitazioni di tipo economico;NORMALE;P;360;540;L;2,4;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001088;A1EH; ;C801;COASSOLO TORINESE;B;B1;TO00000296;13;Box;NORMALE;P;310;460;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001088;A1EH; ;C801;COASSOLO TORINESE;B;B1;TO00000296;1;Ville e Villini;NORMALE;P;570;850;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001088;A1EH; ;C801;COASSOLO TORINESE;B;B1;TO00000296;9;Magazzini;NORMALE;P;240;360;L;1,6;2,4;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;20;Abitazioni civili;NORMALE;P;570;860;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;21;Abitazioni di tipo economico;NORMALE;P;440;660;L;3,1;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;13;Box;NORMALE;P;400;600;L;2,7;4;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;1;Ville e Villini;NORMALE;P;690;1050;L;2,9;4,4;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;9;Magazzini;NORMALE;P;260;390;L;2,1;3,1;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;5;Negozi;NORMALE;P;410;820;L;3,5;7;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;B;B1;TO00000298;10;Laboratori;NORMALE;P;380;590;L;1,9;3;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;D;D1;TO00003332;21;Abitazioni di tipo economico;NORMALE;P;410;610;L;2,6;3,8;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;D;D1;TO00003332;13;Box;NORMALE;P;360;530;L;2,3;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001089;A1EI; ;C803;COAZZE;D;D1;TO00003332;1;Ville e Villini;NORMALE;P;640;960;L;2,8;4,2;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;20;Abitazioni civili;OTTIMO; ;1900;2850;L;7;10,3;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;20;Abitazioni civili;NORMALE;P;1450;2100;L;5,4;7,9;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;21;Abitazioni di tipo economico;NORMALE;P;1150;1700;L;5,6;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;13;Box;NORMALE;P;780;1150;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;5;Negozi;NORMALE;P;880;1750;L;7,6;15,2;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;B;B1;TO00000301;6;Uffici;NORMALE;P;800;1600;L;4,6;9,2;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;20;Abitazioni civili;OTTIMO; ;2000;3000;L;6,6;9,9;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;20;Abitazioni civili;NORMALE;P;1400;2100;L;5,1;7,6;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;13;Box;NORMALE;P;730;1100;L;3,7;5,5;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;5;Negozi;NORMALE;P;780;1550;L;6,2;12,4;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;C;C1;TO00002110;6;Uffici;NORMALE;P;730;1450;L;4,4;8,8;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D1;TO00001310;20;Abitazioni civili;NORMALE;P;1100;1650;L;4,4;6,5;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D1;TO00001310;20;Abitazioni civili;OTTIMO; ;1600;2400;L;6,9;10,3;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D1;TO00001310;21;Abitazioni di tipo economico;NORMALE;P;930;1400;L;5;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D1;TO00001310;13;Box;NORMALE;P;700;1000;L;3,4;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D1;TO00001310;5;Negozi;NORMALE;P;610;1200;L;4,7;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;20;Abitazioni civili;NORMALE;P;1300;1850;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;21;Abitazioni di tipo economico;NORMALE;P;830;1250;L;4,9;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;9;Magazzini;NORMALE;P;420;630;L;3,1;4,7;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;6;Uffici;NORMALE;P;630;1250;L;3,4;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;8;Capannoni industriali;NORMALE;P;240;480;L;2;4;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D2;TO00001311;10;Laboratori;NORMALE;P;400;790;L;2,6;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;20;Abitazioni civili;OTTIMO; ;1900;2850;L;7,1;10,7;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;20;Abitazioni civili;NORMALE;P;1450;2200;L;5,1;7,6;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;21;Abitazioni di tipo economico;NORMALE;P;1250;1900;L;5,3;8;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;13;Box;NORMALE;P;730;1100;L;3,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;5;Negozi;NORMALE;P;600;1200;L;6,4;12,8;L;
NORD-OVEST;PIEMONTE;TO;1001090;A1EJ; ;C860;COLLEGNO;D;D3;TO00001312;6;Uffici;NORMALE;P;550;1100;L;4,4;8,7;L;
NORD-OVEST;PIEMONTE;TO;1001091;A1EK; ;C867;COLLERETTO CASTELNUOVO;B;B1;TO00000303;21;Abitazioni di tipo economico;NORMALE;P;300;450;L;1,9;2,9;L;
NORD-OVEST;PIEMONTE;TO;1001091;A1EK; ;C867;COLLERETTO CASTELNUOVO;B;B1;TO00000303;13;Box;NORMALE;P;260;390;L;1,5;2,3;L;
